msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
1338152882505,862,226586,673930,video,208.231.63.179,https://www.phillips-torres.biz/,2024-01-01 01:32:31.589354
2860196558691,51,491203,221985,audio,221.124.35.25,http://ross-dillon.net/,2024-01-01 01:30:34.048347
6260832234127,989,628728,177404,application,110.106.96.176,https://www.berry.net/,2024-01-01 01:36:22.668172
1989963019451,168,662428,301233,text,182.119.239.151,https://braun-love.com/,2024-01-01 01:24:50.211675
6663051437251,377,859763,363403,video,8.79.249.226,https://knight.info/,2024-01-01 01:36:30.568084
6165342679139,311,755111,682391,application,202.55.28.186,http://lopez-hodges.com/,2024-01-01 01:36:10.183836
3901402910148,806,763874,535455,application,12.224.83.171,http://www.ray-richard.com/,2024-01-01 01:27:41.019787
7973227500008,471,436213,646049,image,91.32.200.239,https://leblanc.com/,2024-01-01 01:35:35.596570
8870887314589,448,413852,647489,audio,150.102.243.171,http://www.mclean.com/,2024-01-01 01:40:27.028120
7868413833082,629,958956,606894,image,188.199.164.150,http://www.taylor.com/,2024-01-01 01:34:19.696089
1731766814930,1603,235572,438590,application,161.235.207.76,https://king.org/,2024-01-01 01:35:03.127211
8549940191626,775,233525,494673,text,34.139.219.76,http://powell.org/,2024-01-01 01:26:59.477516
7377496343975,1888,865063,528798,text,157.209.174.10,https://chen.org/,2024-01-01 01:39:05.975157
4062330485676,943,745052,168444,text,155.53.76.253,http://hodge.com/,2024-01-01 01:40:14.374749
7664598495233,3,271981,912900,text,117.23.212.221,http://www.carey.biz/,2024-01-01 01:31:49.719144
0455546018529,61,716675,826768,image,164.28.169.4,https://jones.net/,2024-01-01 01:27:34.042583
8336035733966,314,495646,203308,application,186.219.212.193,http://ferguson-bradford.com/,2024-01-01 01:26:33.197034
3564218312994,508,288339,497899,text,195.201.204.45,https://martin.net/,2024-01-01 01:31:42.998938
1081977247443,417,118680,393662,image,145.79.157.12,https://copeland.info/,2024-01-01 01:29:05.893840
0137931207150,962,773174,486770,audio,35.165.204.114,http://evans.com/,2024-01-01 01:39:49.311266
4479661744551,277,623883,458637,image,132.8.150.225,http://green.com/,2024-01-01 01:37:14.112498
9350829710105,1837,119805,731476,image,152.192.194.72,https://allen.com/,2024-01-01 01:33:22.166624
4247850688725,713,738065,551433,image,207.108.195.254,https://krueger.com/,2024-01-01 01:30:36.462009
4599003065147,870,447760,566956,text,204.203.178.53,http://ross-ramirez.com/,2024-01-01 01:39:31.629536
7493880603674,582,186524,118601,application,64.122.159.75,https://livingston-wilson.info/,2024-01-01 01:31:24.697458
7483489603956,1350,639682,678503,audio,18.22.211.111,http://www.ibarra.biz/,2024-01-01 01:25:37.047553
4745728490036,901,594283,294255,text,146.69.26.40,https://calderon-vang.com/,2024-01-01 01:33:30.459948
0217548963408,191,697837,925608,application,69.10.59.62,https://chan.biz/,2024-01-01 01:36:54.680375
1560152174303,934,740517,633911,image,193.189.93.27,http://gonzales.net/,2024-01-01 01:28:14.616171
0207311991210,930,503143,841043,application,16.235.99.7,http://rowe-weber.net/,2024-01-01 01:37:46.653382
6313321962029,255,178412,864831,image,138.205.20.83,http://www.nelson-riddle.com/,2024-01-01 01:30:47.111134
4925714706338,1095,135128,536567,application,57.5.191.79,https://lucero.com/,2024-01-01 01:25:50.116998
1661293964304,598,188759,540504,image,20.91.49.146,http://www.rowe.info/,2024-01-01 01:27:43.146317
4913883813111,1037,790488,525659,video,55.180.12.150,http://dixon.com/,2024-01-01 01:27:33.727549
7541988360453,234,256394,821248,application,159.66.194.147,http://anderson.net/,2024-01-01 01:33:45.763335
4128869083563,1488,302382,571145,video,79.119.203.101,http://johnson.com/,2024-01-01 01:31:35.243403
4405712745101,254,388700,552272,video,165.185.17.216,http://lewis.com/,2024-01-01 01:29:13.049213
9065874011479,630,446955,782379,video,171.151.236.184,https://www.lynch-baker.com/,2024-01-01 01:31:55.870868
2319314184328,720,297968,135433,audio,185.151.132.100,http://www.brady-larson.com/,2024-01-01 01:36:22.880923
5327101572379,1518,683213,352737,video,170.92.19.71,https://www.kane-wells.biz/,2024-01-01 01:36:50.856007
6429566245721,1738,784327,622665,text,94.69.104.38,http://www.freeman.com/,2024-01-01 01:25:28.715520
0903436352327,239,727187,632799,text,41.9.1.78,http://lawrence-briggs.org/,2024-01-01 01:33:07.525948
3284966293024,680,136002,894023,application,128.215.255.8,http://www.ewing-jones.org/,2024-01-01 01:28:38.496217
5455061006813,820,952835,276407,text,193.131.13.189,https://www.lewis-richardson.com/,2024-01-01 01:25:20.487742
2288944174452,417,570895,732624,video,153.70.143.200,http://www.johnson.info/,2024-01-01 01:24:51.286952
9904334053320,1351,213735,350258,text,186.108.98.240,https://mcgee-simpson.com/,2024-01-01 01:40:25.652724
4514756341290,1160,191023,652286,image,128.180.111.9,http://brown.info/,2024-01-01 01:28:18.712746
1941178176919,24,946462,773287,application,200.229.166.112,http://www.morales.com/,2024-01-01 01:35:32.037690
5996340898778,1921,458442,492178,image,134.35.160.210,http://www.lopez.com/,2024-01-01 01:38:00.851690
5263196301550,978,307283,671934,image,222.69.212.31,http://www.johnson.com/,2024-01-01 01:38:25.652940
3786494051670,621,152341,124921,audio,97.0.159.101,http://hancock-parker.info/,2024-01-01 01:39:03.400400
3188708826231,759,311304,283561,text,37.182.124.221,https://wong.com/,2024-01-01 01:37:37.855569
0686899040038,867,305356,625063,application,163.221.169.151,https://www.barrera.com/,2024-01-01 01:27:54.565234
3176997552266,915,950885,437871,audio,206.72.96.15,https://gray.org/,2024-01-01 01:24:03.135854
2733411156111,1550,456781,638448,application,51.69.141.204,http://dominguez.biz/,2024-01-01 01:32:20.094250
9899306802005,1703,300755,471300,application,162.254.90.157,https://smith.org/,2024-01-01 01:33:33.759857
3837123678192,1213,816629,929240,image,196.215.183.182,https://martinez.com/,2024-01-01 01:30:25.825851
7368043845829,1950,255868,836010,image,223.218.210.167,https://www.melendez.info/,2024-01-01 01:39:28.241085
7949628343065,513,431685,929258,image,216.79.75.111,http://edwards.com/,2024-01-01 01:36:13.695732
8226983773011,1162,252147,333014,video,161.40.25.121,http://www.cohen.com/,2024-01-01 01:34:20.260527
9722365021026,1852,419094,290112,image,129.111.125.151,http://wood.com/,2024-01-01 01:33:20.811609
1408990761709,1937,898305,956137,application,143.236.213.104,http://www.tucker.info/,2024-01-01 01:30:36.736615
9643816039012,1827,603901,609907,audio,80.30.169.1,https://www.brady.com/,2024-01-01 01:35:41.604944
4938959304635,1855,410673,869006,image,146.206.4.237,https://www.cruz-martin.com/,2024-01-01 01:25:05.221988
4940365355439,1162,284730,273636,audio,30.103.97.190,https://www.estrada.com/,2024-01-01 01:36:42.736705
1333620052200,134,225784,458849,video,149.213.104.179,http://www.munoz.info/,2024-01-01 01:29:40.448828
1665603075374,701,590773,668298,application,172.63.37.59,http://www.sanders-porter.com/,2024-01-01 01:31:33.772022
3385347571721,1953,481826,311520,video,178.233.238.34,https://wilson-watts.org/,2024-01-01 01:36:54.746529
5960419226374,1868,760131,771583,audio,67.52.170.52,https://www.fisher.net/,2024-01-01 01:24:22.563131
1981572196647,780,283574,908615,audio,128.42.203.145,http://leach.biz/,2024-01-01 01:27:16.785041
5472123852822,1395,315339,413202,application,172.93.185.1,https://www.dennis-perry.com/,2024-01-01 01:32:18.052758
9782742996110,1389,272969,304070,video,220.223.38.220,http://fields.com/,2024-01-01 01:28:07.130426
5004374667387,69,210347,839820,video,41.6.4.36,https://wilson.org/,2024-01-01 01:39:30.741795
4569099466285,334,325101,468196,video,183.147.66.135,https://www.day.com/,2024-01-01 01:28:44.198368
3384486393214,242,161670,711494,video,215.204.222.46,https://alvarado.info/,2024-01-01 01:38:40.070731
8213425277045,866,430105,756530,video,174.239.152.74,http://ellis-moss.com/,2024-01-01 01:29:33.153294
1765013501472,1889,758013,104221,image,31.145.124.55,http://www.reyes-harrington.com/,2024-01-01 01:33:59.093665
6262435121904,1671,543080,116252,application,195.61.206.97,https://hendricks.biz/,2024-01-01 01:24:50.428020
3098552320594,1447,104028,986786,application,50.73.206.101,http://www.perry-weaver.biz/,2024-01-01 01:27:26.036799
4881127962311,1001,973499,746891,application,207.233.81.54,https://www.dixon.net/,2024-01-01 01:37:13.044167
0961200243928,722,422920,946216,application,162.49.115.206,http://page.com/,2024-01-01 01:30:32.392691
4196780517187,263,440249,947056,audio,201.90.22.164,http://mann.net/,2024-01-01 01:39:29.967390
8289176175050,1497,867272,829639,text,143.76.50.218,http://johnson-daniel.com/,2024-01-01 01:26:15.973380
0169355212879,139,118338,171754,image,212.159.221.87,https://chambers.com/,2024-01-01 01:33:57.382797
4226765745763,1429,806301,820359,application,170.101.215.177,https://www.santana.com/,2024-01-01 01:38:42.831879
4380470603528,470,874784,210604,video,203.191.10.226,https://fitzgerald.com/,2024-01-01 01:27:35.630910
8875515307905,12,354427,244417,application,201.173.174.82,http://johnson.org/,2024-01-01 01:25:10.108664
7848611035584,1362,573388,357509,application,84.167.222.158,https://garza-barnett.com/,2024-01-01 01:32:55.975075
9136020807190,1961,565130,576975,text,48.89.96.97,https://bishop.net/,2024-01-01 01:30:31.342440
8455792428030,1546,623970,819021,video,209.84.14.84,http://morales.com/,2024-01-01 01:24:38.377941
9397323842654,1668,394971,186641,application,68.115.76.140,http://www.austin.com/,2024-01-01 01:35:49.808144
5235548816642,203,128861,224783,application,215.41.124.102,https://stewart.biz/,2024-01-01 01:29:05.648206
5682723089246,1392,418866,763547,video,197.76.125.242,https://www.williams.org/,2024-01-01 01:27:41.371976
