msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
0900832094334,1629,145907,648496,audio,141.194.189.23,http://www.mendoza.com/,2024-01-01 00:30:13.108016
3417199704940,989,596300,103006,application,179.150.93.37,http://lewis.net/,2024-01-01 00:31:35.463565
3109658500603,1818,996301,822227,image,101.14.181.214,http://www.martinez.net/,2024-01-01 00:33:25.748228
5456165465201,261,788191,497794,image,128.221.178.175,http://montgomery-vaughan.info/,2024-01-01 00:17:28.220232
6451798949335,1635,411336,802159,video,156.52.67.146,https://www.pineda.com/,2024-01-01 00:25:45.548345
5686765081480,176,760233,874766,text,183.188.21.175,http://www.guzman.com/,2024-01-01 00:21:23.215358
3736747226262,847,947635,583237,video,157.93.28.65,https://www.cook.org/,2024-01-01 00:18:22.650186
4131039799034,1954,893360,969904,image,221.199.72.225,https://cantrell.com/,2024-01-01 00:19:47.293666
4086373112116,1716,135608,452931,image,160.107.240.80,http://www.lane.info/,2024-01-01 00:19:42.492028
1288215689858,1218,617320,578370,text,65.206.2.149,http://miller.com/,2024-01-01 00:22:01.112705
4085661906353,1433,148050,732088,image,217.81.201.62,http://www.miller.net/,2024-01-01 00:27:55.177460
2747728262533,893,861118,793523,image,216.49.134.206,https://davis-jacobs.net/,2024-01-01 00:33:00.447103
8656460117750,1667,498747,326165,application,96.157.137.129,http://allison.biz/,2024-01-01 00:18:33.333673
3366573338524,1230,961604,849169,image,199.166.47.214,http://www.brooks-castro.com/,2024-01-01 00:32:16.315810
8930938624677,1564,555259,773743,application,177.252.104.28,https://hicks.com/,2024-01-01 00:17:24.970114
7675923991827,1519,270553,664521,application,222.105.5.235,http://lee-hodges.com/,2024-01-01 00:30:38.472233
7890956215351,475,323078,148473,application,213.157.209.254,https://www.martinez-castro.com/,2024-01-01 00:26:20.531340
3699056535592,76,889896,386378,image,136.114.121.32,http://scott.com/,2024-01-01 00:25:49.377045
2851825834361,803,330745,256074,text,164.145.146.138,http://wiley-chan.com/,2024-01-01 00:26:43.524173
3338119076917,530,222433,944214,image,3.32.159.55,http://torres.org/,2024-01-01 00:22:52.040135
1372904898876,665,203686,527078,text,170.106.49.131,http://branch.org/,2024-01-01 00:17:47.803591
7633334300173,380,587748,561161,image,199.107.148.96,https://www.morris-stuart.com/,2024-01-01 00:24:16.375051
0357550432196,122,941536,386365,video,199.7.38.228,http://www.douglas.com/,2024-01-01 00:21:53.564877
5879712930147,1744,148476,180885,text,208.238.43.251,http://www.rodriguez.com/,2024-01-01 00:22:02.238345
8780946324143,1639,287957,671941,image,32.223.231.59,http://www.jones-fisher.com/,2024-01-01 00:27:11.546940
7973163113947,24,430434,468404,application,8.164.248.62,http://www.williams-garcia.com/,2024-01-01 00:26:09.648538
7776483889412,702,559400,795995,text,125.233.143.138,http://www.nicholson.com/,2024-01-01 00:27:42.441445
2149844441136,867,189705,640987,application,81.223.64.124,http://sanchez.biz/,2024-01-01 00:25:26.621767
9263064909369,305,242083,941716,audio,139.50.118.151,http://www.fritz-lopez.com/,2024-01-01 00:18:20.361831
9852695895723,964,701608,850909,image,180.231.63.223,https://young.org/,2024-01-01 00:25:51.337232
3648129900160,1315,528559,247844,audio,2.11.205.195,http://www.sloan.org/,2024-01-01 00:25:30.970747
0476458922776,1550,835654,797881,image,11.28.55.159,https://www.perry.com/,2024-01-01 00:31:32.046246
1593369587278,485,154176,881956,text,200.124.2.111,https://www.james.org/,2024-01-01 00:31:08.528906
8987811968538,658,602337,624694,image,221.94.230.208,http://bennett.com/,2024-01-01 00:23:15.882207
2540282886741,1204,112845,564443,text,187.182.254.60,https://www.johnson.net/,2024-01-01 00:18:47.523819
1749198329899,1007,563962,764848,text,77.239.195.110,http://weiss.com/,2024-01-01 00:18:49.770355
3095928672771,1662,139170,377834,audio,48.195.66.150,http://ortiz.com/,2024-01-01 00:28:03.285235
9237580964351,1638,149692,765214,image,137.235.249.83,http://www.welch-neal.biz/,2024-01-01 00:17:10.110507
6774495732064,980,380461,504606,video,207.91.175.214,http://powers.com/,2024-01-01 00:29:25.402761
0379529749532,2,929032,440606,video,124.3.220.13,https://ryan.com/,2024-01-01 00:18:13.536406
7396247347728,511,249065,790441,application,71.221.17.244,https://richards.net/,2024-01-01 00:25:53.811827
9867783898405,665,899389,338525,application,50.61.125.22,https://www.stevens.com/,2024-01-01 00:20:05.486493
4195102966819,1671,691367,125530,application,221.181.165.161,https://farmer-adams.com/,2024-01-01 00:19:48.954937
4948433268921,510,604342,644809,video,198.11.30.144,https://bonilla.com/,2024-01-01 00:30:00.756824
2215688266180,1178,918492,737693,image,152.242.206.117,https://www.hull.com/,2024-01-01 00:32:14.076182
7199489770555,1988,419450,572308,video,63.21.49.216,http://www.flores.net/,2024-01-01 00:17:16.223068
5261413922149,1831,204875,116529,text,166.75.145.123,http://www.cox.com/,2024-01-01 00:31:14.818721
7497047928353,472,822196,203172,video,134.117.7.10,http://taylor-nelson.biz/,2024-01-01 00:25:09.399718
0197139030325,486,332281,798876,audio,137.111.131.209,http://www.perez-miller.com/,2024-01-01 00:27:24.736952
1993659377286,1123,171748,488023,audio,190.0.175.169,https://martinez-rice.com/,2024-01-01 00:28:10.744472
2191047548857,950,897699,280631,application,109.141.71.86,https://www.fox-miller.com/,2024-01-01 00:27:40.582580
5337223706308,1743,409549,805250,text,185.28.137.144,http://robbins.com/,2024-01-01 00:18:39.812158
1180676965290,1410,575020,830267,audio,219.142.88.147,https://www.cooper-mason.com/,2024-01-01 00:17:58.547767
4332900248128,640,925190,122925,audio,133.39.14.47,https://garza.com/,2024-01-01 00:22:44.541237
3191530826425,422,728750,955711,text,164.2.63.146,http://steele-lloyd.com/,2024-01-01 00:19:25.271021
3544593455533,386,998226,892448,video,64.2.225.170,http://fowler.biz/,2024-01-01 00:28:24.450242
2122296163568,726,750411,212577,video,192.103.147.28,https://turner.com/,2024-01-01 00:22:19.380206
4772928999866,835,222050,327271,audio,215.162.184.72,https://dunn.com/,2024-01-01 00:23:39.402863
0862351297339,986,538089,711908,image,210.213.117.75,https://davis.com/,2024-01-01 00:27:31.786930
5365983458743,1110,374564,594339,audio,143.53.119.108,http://www.cooley.biz/,2024-01-01 00:19:41.385063
2428928214878,1071,934583,756356,text,183.118.27.240,https://mendez.com/,2024-01-01 00:17:10.304008
8023835834192,1056,421880,547619,video,143.76.93.117,https://henderson.com/,2024-01-01 00:32:26.594583
1856059546634,953,355273,505690,video,218.68.251.125,http://www.rivers.net/,2024-01-01 00:29:15.270456
8570704479947,1996,228280,756898,text,125.162.97.4,https://www.green.org/,2024-01-01 00:23:01.789233
8892800055482,988,106038,492579,audio,220.69.98.239,http://parker.com/,2024-01-01 00:31:06.892560
6238915303892,1724,964109,149318,image,8.42.146.137,http://www.delgado.info/,2024-01-01 00:33:11.219568
2132252981477,1164,451975,295222,text,193.249.2.143,http://christian.info/,2024-01-01 00:28:51.116673
0497404041176,224,591024,133041,audio,90.243.233.204,https://www.osborne.com/,2024-01-01 00:24:35.001091
0856129369782,181,413226,778122,application,114.239.26.198,https://smith.com/,2024-01-01 00:28:24.845601
9899091394582,811,192581,950124,audio,222.181.107.77,http://www.mcdowell.com/,2024-01-01 00:31:21.903883
4135892937410,1864,297749,187482,video,214.157.250.219,http://www.jones-shepard.com/,2024-01-01 00:19:51.989937
7021725867551,382,866109,289185,video,101.204.102.246,http://smith.com/,2024-01-01 00:23:08.825754
9006580525424,1702,459394,199388,audio,84.37.147.27,https://shaw-ashley.com/,2024-01-01 00:32:14.458825
5296995953695,168,624122,108453,video,210.206.188.32,http://www.carter-lopez.com/,2024-01-01 00:30:20.552589
