msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
7625555860572,980,957637,181276,audio,1.125.102.52,http://www.martin.info/,2024-01-01 10:17:57.090977
4176256925374,1809,191480,933146,video,170.211.250.228,http://adams.com/,2024-01-01 10:06:54.593788
7021693346821,1168,322286,737110,text,134.175.189.209,http://www.steele.com/,2024-01-01 10:16:04.546094
6645174897593,498,138518,720657,image,217.130.73.20,https://www.cunningham.com/,2024-01-01 10:06:43.713066
8966046243453,889,181140,211061,image,49.176.162.190,https://www.kim.info/,2024-01-01 10:08:17.649090
3885688751293,832,980202,681686,image,91.249.31.11,https://turner-perez.com/,2024-01-01 10:19:20.186848
4131896604033,740,332904,375386,video,156.67.113.16,http://anderson.com/,2024-01-01 10:08:25.408794
1609759626878,1782,293458,170737,application,133.199.2.146,http://www.smith.com/,2024-01-01 10:06:37.509413
1278700518750,1482,959433,698215,text,102.41.69.81,https://www.kemp.net/,2024-01-01 10:10:49.980246
0644932498078,1808,948308,114676,image,64.115.72.122,http://www.quinn.com/,2024-01-01 10:09:51.559695
2260680413627,252,110430,917326,text,104.137.225.220,http://smith-johnson.com/,2024-01-01 10:06:17.703099
8766047286079,266,373538,982375,image,110.83.177.154,http://www.myers.com/,2024-01-01 10:11:51.679664
2394609265268,457,250000,852917,application,140.107.190.65,https://www.hudson.com/,2024-01-01 10:09:49.359772
5894891175385,724,175067,682409,text,218.98.112.16,http://www.peterson-chan.info/,2024-01-01 10:12:42.640813
1993781078268,1475,816485,574325,application,14.222.236.206,https://www.diaz-hamilton.biz/,2024-01-01 10:14:40.630748
0808612891425,1439,608966,708279,audio,167.136.139.192,http://www.thomas.net/,2024-01-01 10:06:04.704338
4747137080043,1133,731406,939184,text,222.92.215.114,http://quinn.com/,2024-01-01 10:16:52.920662
7235652810831,1935,400511,273614,audio,102.147.192.215,http://warner.net/,2024-01-01 10:10:09.453619
6450624781451,625,257529,649044,audio,168.32.174.87,https://www.bowers.com/,2024-01-01 10:08:40.231837
1347217516889,701,350434,672236,text,128.18.163.123,http://www.warren-henson.com/,2024-01-01 10:10:10.694781
1499642127367,1398,255529,934206,video,212.60.51.113,http://beck-williams.org/,2024-01-01 10:19:13.618364
7422303013800,454,746495,798818,text,92.53.70.60,https://beck-davis.com/,2024-01-01 10:19:08.773653
0243190451664,1488,729937,418651,video,85.117.196.134,http://www.christian.info/,2024-01-01 10:03:49.021070
5825216194156,756,125211,128440,text,39.43.244.178,https://www.morton.org/,2024-01-01 10:14:48.865989
3345341918588,1533,850061,655075,image,133.136.210.91,http://www.morgan.com/,2024-01-01 10:14:45.337393
2434026311873,1252,866603,653600,text,213.178.178.131,https://clay-pope.com/,2024-01-01 10:16:41.961702
0037128576446,1561,365879,535106,audio,203.38.105.123,http://harrison-horton.net/,2024-01-01 10:17:51.445325
7400436335460,753,349851,740889,application,206.126.240.5,http://www.mckay.org/,2024-01-01 10:10:31.843514
0742018087947,406,274874,326662,video,156.3.195.151,http://www.reyes.com/,2024-01-01 10:08:05.278102
1431763903067,1867,553887,328722,application,186.104.224.167,http://berry.com/,2024-01-01 10:14:13.215015
6846636273435,1472,171844,711681,audio,187.197.155.40,https://www.martinez-stewart.biz/,2024-01-01 10:13:36.776272
3116852595777,1815,149458,854187,application,208.239.144.43,https://wells-jackson.com/,2024-01-01 10:08:13.050769
9001309009191,1964,838353,722437,video,201.7.216.80,http://www.carey.com/,2024-01-01 10:11:16.520732
4162230777890,1887,976548,983811,audio,28.160.143.189,http://www.powell.com/,2024-01-01 10:05:29.861399
1091144413078,1590,140880,158324,text,187.157.88.99,http://www.gibson.com/,2024-01-01 10:14:21.529253
3174178314380,1204,534902,294591,video,174.239.152.74,http://macdonald.org/,2024-01-01 10:16:50.261197
7111382891790,1498,900070,350981,text,176.186.61.12,https://www.reed-thompson.info/,2024-01-01 10:11:25.357858
2227533461280,1076,137034,590701,image,39.229.167.223,https://silva-drake.com/,2024-01-01 10:18:23.487384
0643022300967,40,480538,684066,application,178.116.209.116,https://reid-kirk.net/,2024-01-01 10:16:52.739876
2363375384549,1503,884285,815967,text,138.71.143.157,https://www.mcneil.com/,2024-01-01 10:08:54.750092
5275952370806,677,214234,648799,video,143.194.155.109,http://www.lopez.info/,2024-01-01 10:06:47.277400
8062195254535,669,738207,556287,text,143.193.216.202,http://harris.org/,2024-01-01 10:18:24.076167
4053737763870,1819,875060,413230,application,140.33.243.241,https://www.pollard-myers.biz/,2024-01-01 10:12:17.812867
3242616312851,957,514519,241258,audio,200.155.157.77,https://patterson.biz/,2024-01-01 10:19:11.975373
7977781125800,61,432212,264856,video,176.32.2.84,http://www.tapia.org/,2024-01-01 10:11:10.183619
3636679845873,1913,133686,631587,application,187.41.139.23,http://chang.com/,2024-01-01 10:11:03.719255
3295870242576,1254,617599,662850,application,22.28.80.49,http://campbell.com/,2024-01-01 10:12:56.465779
4874207572503,1399,916892,591021,application,154.166.126.48,http://www.hughes-higgins.com/,2024-01-01 10:10:33.500580
2308406100966,625,601370,778860,video,3.115.5.79,http://valentine.com/,2024-01-01 10:12:19.629600
9038295677057,1288,844096,958147,application,154.194.133.54,https://www.obrien-smith.com/,2024-01-01 10:08:23.810457
7458573917219,1174,475407,652175,text,110.188.137.116,https://www.alvarado.com/,2024-01-01 10:13:03.152354
6913912520982,103,380895,980016,video,198.34.235.147,https://banks-brown.com/,2024-01-01 10:05:20.703776
1575603333859,1775,814271,908605,video,198.41.109.254,https://www.moore.com/,2024-01-01 10:08:45.864310
0376285503489,616,617712,625705,image,167.217.47.48,http://williams-velazquez.biz/,2024-01-01 10:11:13.991743
2954809150026,1901,967542,479025,audio,122.14.239.214,https://www.patterson.com/,2024-01-01 10:08:34.276780
5227920206428,349,155889,565260,text,178.173.121.93,http://martinez-bray.com/,2024-01-01 10:10:40.183474
0240720854962,1420,525668,243620,image,7.70.62.89,https://jones.com/,2024-01-01 10:03:50.493901
3837861563124,39,306603,139911,video,52.7.110.16,http://maxwell.com/,2024-01-01 10:07:40.802302
1411487433248,982,834738,142702,text,211.26.231.36,http://www.johnson.com/,2024-01-01 10:10:15.913568
3633440067214,1489,871268,631472,application,185.194.49.116,http://hernandez-turner.biz/,2024-01-01 10:07:14.832695
8051414098089,1763,724541,632814,audio,167.194.119.240,https://www.norris.info/,2024-01-01 10:07:59.837293
2606438775852,1187,500112,328885,audio,210.72.156.115,https://moore-klein.com/,2024-01-01 10:13:04.325119
1139256489586,1254,734508,311444,audio,196.168.107.38,http://hubbard.info/,2024-01-01 10:09:54.486150
5922257919200,1421,624380,248276,image,176.232.43.210,https://www.spencer.net/,2024-01-01 10:12:46.152469
2682050557791,1898,542740,122445,application,196.113.239.9,http://www.randolph.biz/,2024-01-01 10:03:44.665061
9843763950372,1835,563679,742845,text,119.3.79.120,https://harris.net/,2024-01-01 10:18:27.694849
3041595715342,1939,353610,424192,application,209.95.12.2,http://www.weeks.org/,2024-01-01 10:03:16.630916
7557154751304,527,104511,798325,text,19.218.97.152,https://robbins.com/,2024-01-01 10:04:04.694340
9833252430323,1161,614105,873306,application,57.117.215.44,http://estrada.com/,2024-01-01 10:04:15.469837
3162887350944,416,338411,123779,video,76.143.86.244,http://www.ellis.net/,2024-01-01 10:10:38.031559
0642939384188,929,563057,542044,text,199.213.93.5,https://www.montoya.com/,2024-01-01 10:04:05.322994
0924129625527,1012,308900,455667,text,200.220.229.236,http://bailey-salinas.biz/,2024-01-01 10:05:26.706981
7530360763436,1641,296620,646549,video,204.13.51.247,https://peterson.com/,2024-01-01 10:19:36.788572
5813965609187,25,840080,828959,image,204.164.70.196,https://www.miller.biz/,2024-01-01 10:15:33.194845
3374835179440,787,141576,996167,text,184.201.32.75,http://www.morgan.org/,2024-01-01 10:06:29.710937
9599987420306,323,737212,779885,text,167.253.141.249,http://bonilla.com/,2024-01-01 10:19:03.659915
2774970682558,1945,892315,774447,audio,190.0.175.169,http://www.collier-horne.com/,2024-01-01 10:04:49.938039
9921328612285,1434,270735,203015,application,128.127.161.247,https://www.gomez.com/,2024-01-01 10:16:19.808704
8517119546372,830,174490,436057,image,219.68.152.205,http://wilson.com/,2024-01-01 10:09:31.280654
7401247131455,443,129173,286637,audio,184.188.4.59,https://www.kennedy-brown.info/,2024-01-01 10:10:08.195497
0439114280495,1397,928232,542281,video,28.69.71.0,https://burns-mitchell.com/,2024-01-01 10:18:40.124975
5330666473692,425,569112,143727,video,111.60.38.64,http://www.johnson.org/,2024-01-01 10:07:54.467089
2270675711459,1121,209291,645034,image,22.39.78.252,https://martin.com/,2024-01-01 10:10:18.800687
2081124420219,1851,648625,877175,application,198.56.254.153,http://www.kim.org/,2024-01-01 10:19:23.929928
5265901805484,6,470076,973176,text,105.146.160.128,https://johnson.biz/,2024-01-01 10:12:38.286107
3869870819410,1689,468258,775077,audio,174.254.224.95,http://hansen.biz/,2024-01-01 10:16:35.645932
7750561492048,1653,353490,876819,image,195.18.67.42,http://molina.info/,2024-01-01 10:06:19.899227
9200753357934,411,620409,529707,image,174.62.102.81,https://www.brown.com/,2024-01-01 10:03:29.815804
7336621476490,44,965711,888769,video,159.24.199.224,https://www.rogers-brewer.com/,2024-01-01 10:10:37.477811
0437067589817,662,985189,538149,text,213.246.233.145,https://www.hernandez.com/,2024-01-01 10:16:12.209415
6862454173381,1057,282496,473135,image,19.119.115.198,https://www.lewis-hayes.com/,2024-01-01 10:03:26.067641
3030944028181,1910,130467,989853,audio,154.239.237.213,http://www.buck.com/,2024-01-01 10:05:23.883189
3185308565884,723,705304,167371,video,145.17.189.177,http://www.nelson-wright.info/,2024-01-01 10:13:21.557465
